      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 0            +0      1625.989128  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  64 _test_new_list_double              1415143424   1415143424
PREV: 57           +57     1625.989281  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  71 <listcomp>                         1415143424            0
NEXT: 58           +58     1627.294760  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  71 <listcomp>                         1632071680    216928256
PREV: 61           +3      1627.294787  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              1632071680            0
NEXT: 62           +4      1627.704656  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              2215907328    583835648
NEXT: 63           +1      1627.822538  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  74 perf_counter                       1879412736   -336494592
PREV: 67           +4      1627.822574  CALL     /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  71 <listcomp>                         1879412736            0
NEXT: 68           +5      1629.090330  RETURN   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  71 <listcomp>                         2141888512    262475776
NEXT: 69           +1      1629.209731  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  72 perf_counter                       1763827712   -378060800
PREV: 71           +2      1629.209747  C_CALL   /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              1763827712            0
NEXT: 72           +3      1629.605772  C_RETURN /Users/paulross/CLionProjects/PythonCppHomogeneousContainers/tests/unit/test_with_pymemtrace.py#  73 new_list_vector_float              2221080576    457252864
