      Event        dEvent  Clock        What     File                                                                            #line Function                                  RSS         dRSS
NEXT: 102          +3      1659.220768  C_RETURN test_with_pymemtrace.py#  73 new_list_list_float                2144829440    495443968
NEXT: 103          +1      1659.345907  C_CALL   test_with_pymemtrace.py#  74 perf_counter                       1812463616   -332365824
PREV: 107          +4      1659.345937  CALL     test_with_pymemtrace.py#  71 <listcomp>                         1812463616            0
NEXT: 108          +5      1660.624551  RETURN   test_with_pymemtrace.py#  71 <listcomp>                         2065637376    253173760
NEXT: 109          +1      1660.740995  C_CALL   test_with_pymemtrace.py#  72 perf_counter                       1691705344   -373932032
PREV: 111          +2      1660.741010  C_CALL   test_with_pymemtrace.py#  73 new_list_list_float                1691705344            0
NEXT: 112          +3      1662.208038  C_RETURN test_with_pymemtrace.py#  73 new_list_list_float                2144874496    453169152
NEXT: 113          +1      1662.441104  C_CALL   test_with_pymemtrace.py#  74 perf_counter                       1854828544   -290045952
PREV: 117          +4      1662.441168  CALL     test_with_pymemtrace.py#  71 <listcomp>                         1854828544            0
NEXT: 118          +5      1664.026542  RETURN   test_with_pymemtrace.py#  71 <listcomp>                         2065682432    210853888
NEXT: 119          +1      1664.140141  C_CALL   test_with_pymemtrace.py#  72 perf_counter                       1651494912   -414187520
PREV: 121          +2      1664.140203  C_CALL   test_with_pymemtrace.py#  73 new_list_list_float                1651494912            0
NEXT: 122          +3      1665.146138  C_RETURN test_with_pymemtrace.py#  73 new_list_list_float                2144874496    493379584
NEXT: 123          +1      1665.260416  C_CALL   test_with_pymemtrace.py#  74 perf_counter                       1814573056   -330301440
PREV: 127          +4      1665.260449  CALL     test_with_pymemtrace.py#  71 <listcomp>                         1814573056            0
NEXT: 128          +5      1666.829099  RETURN   test_with_pymemtrace.py#  71 <listcomp>                         2065682432    251109376
NEXT: 129          +1      1667.051641  C_CALL   test_with_pymemtrace.py#  72 perf_counter                       1693814784   -371867648
PREV: 131          +2      1667.051674  C_CALL   test_with_pymemtrace.py#  73 new_list_list_float                1693814784            0
NEXT: 132          +3      1668.740189  C_RETURN test_with_pymemtrace.py#  73 new_list_list_float                2144874496    451059712
NEXT: 133          +1      1668.871886  C_CALL   test_with_pymemtrace.py#  74 perf_counter                       1856892928   -287981568
PREV: 137          +4      1668.871918  CALL     test_with_pymemtrace.py#  71 <listcomp>                         1856892928            0
NEXT: 138          +5      1670.156340  RETURN   test_with_pymemtrace.py#  71 <listcomp>                         2065682432    208789504
NEXT: 139          +1      1670.270521  C_CALL   test_with_pymemtrace.py#  72 perf_counter                       1653559296   -412123136
PREV: 141          +2      1670.270533  C_CALL   test_with_pymemtrace.py#  73 new_list_list_float                1653559296            0
NEXT: 142          +3      1671.269316  C_RETURN test_with_pymemtrace.py#  73 new_list_list_float                2144874496    491315200
NEXT: 143          +1      1671.385892  C_CALL   test_with_pymemtrace.py#  74 perf_counter                       1816637440   -328237056
PREV: 147          +4      1671.385919  CALL     test_with_pymemtrace.py#  71 <listcomp>                         1816637440            0
NEXT: 148          +5      1672.660260  RETURN   test_with_pymemtrace.py#  71 <listcomp>                         2065682432    249044992
NEXT: 149          +1      1672.763524  C_CALL   test_with_pymemtrace.py#  72 perf_counter                       1695879168   -369803264
PREV: 151          +2      1672.763541  C_CALL   test_with_pymemtrace.py#  73 new_list_list_float                1695879168            0
NEXT: 152          +3      1673.760954  C_RETURN test_with_pymemtrace.py#  73 new_list_list_float                2144874496    448995328
NEXT: 153          +1      1673.880565  C_CALL   test_with_pymemtrace.py#  74 perf_counter                       1858957312   -285917184
PREV: 193          +40     1673.880725  RETURN   test_with_pymemtrace.py#  81 _test_new_list_double              1858957312            0
NEXT: 194          +41     1673.983624  C_CALL   test_with_pymemtrace.py#  99 __exit__                           1428254720   -430702592
